date,LabID,Year,Month,LABPH,SPCOND,CA,MG,Sodium,K,NH4,SO4,NO3,CL,WSOC,LWC,Hplus
8/22/1996 4:00,,1996,8,4.070000019,86.8,59.93489,9.745966,2.75529,2.270872,237.1448,247.877,71.40566,10.60696,,0.38,85.1138001
8/22/1996 5:00,,1996,8,4.119999986,81.2,39.3716,7.9831,2.244165,2.556233,222.1446,220.798,61.04148,9.98634,,0.31,75.85775995
8/22/1996 6:00,,1996,8,3.869999962,140.6,87.0755,16.37112,4.100745,5.29836,404.2889,383.272,144.3838,19.94447,,0.26,134.8963001
8/22/1996 7:00,,1996,8,4.050000019,80.9,42.34115,9.290024,2.10801,2.513787,224.2875,202.2593,78.62486,11.25579,,0.35,89.12508991
8/22/1996 19:25,,1996,8,4.279999967,95.3,139.4056,12.00099,2.76312,6.599617,350.7171,358.276,108.6453,13.39975,,0.11,52.48075001
8/23/1996 5:00,,1996,8,3.100000019,581,169.7099,35.54619,11.25171,13.03047,892.8643,1287.294,764.8054,65.1651,,0.18,794.3282
8/23/1996 6:00,,1996,8,3.200000031,423,52.84909,15.97031,4.424385,3.940593,542.1472,789.457,475.323,48.5212,,0.46,630.9572994
8/23/1996 7:00,,1996,8,3.300000029,299,19.77138,6.184022,2.16282,1.43192,253.5735,526.999,294.4858,27.98432,,0.81,501.1872002
8/23/1996 7:56,,1996,8,3.709999911,132.6,3.83731,1.297048,0.81519,0.6351588,132.8582,277.039,92.20551,8.29374,,0.95,194.9844999
8/23/1996 8:59,,1996,8,4.079999985,68.9,1.41217,0.594206,0.64293,0.5377371,100.0008,184.9704,29.37711,2.79279,,0.81,83.17637998
8/23/1996 10:00,,1996,8,3.970000124,80.9,2.139213,0.734116,0.93873,0.5630514,126.4296,208.0917,39.74129,3.3852,,0.9,107.1518999
8/23/1996 10:54,,1996,8,3.979999813,83.7,2.261967,0.789257,0.933075,0.4725336,112.1438,208.3,42.31447,3.21594,,0.97,104.7128999
8/23/1996 11:44,,1996,8,4.03,70.1,1.459076,0.528366,0.56898,0.3449393,77.85777,166.2234,36.52482,2.73637,,1.01,93.32543008
8/23/1996 12:45,,1996,8,4.14999999,57.8,1.321352,0.465818,1.1484,0.4733007,72.85773,135.6033,33.16539,2.79279,,0.78,70.79458007
8/23/1996 14:00,,1996,8,4.389999976,37,1.047401,0.415615,0.62814,0.5016834,46.50037,105.1915,16.22531,1.35408,,0.68,40.73803003
8/23/1996 14:59,,1996,8,4.349999992,39.6,2.181628,0.529189,0.769515,0.4998935,52.35756,98.3176,32.66505,1.86186,,0.86,44.66836004
8/23/1996 16:00,,1996,8,4.210000001,54.9,4.266949,0.976078,1.128825,0.8844663,97.14363,123.7302,53.96524,3.13131,,0.74,61.65950004
8/23/1996 17:00,,1996,8,4.19000002,58.8,6.235504,1.458356,1.46769,1.388707,123.5724,144.5602,63.25727,3.24415,,0.66,64.56541993
8/23/1996 18:00,,1996,8,4.139999976,68.3,7.933102,1.903599,1.923135,1.944854,142.144,164.9736,75.051,4.14687,,0.51,72.44360001
8/23/1996 19:00,,1996,8,4.19000002,63,8.951062,2.388346,1.781325,2.006989,147.144,169.5562,65.0442,3.89298,,0.56,64.56541993
8/23/1996 19:37,,1996,8,4.210000001,64.5,9.639183,2.424558,1.769145,2.380567,160.0013,183.0957,63.11432,4.5136,,0.59,61.65950004
8/23/1996 21:00,,1996,8,4.530000033,35.6,7.788891,1.778503,1.248885,1.677648,82.14352,89.7773,33.30835,3.30057,,0.54,29.51209002
8/23/1996 22:00,,1996,8,4.909999919,24.2,11.37021,2.076429,1.095765,1.798849,74.28631,66.0311,30.0204,3.24415,,0.6,12.30269
8/23/1996 23:00,,1996,8,4.820000071,28.2,17.25093,3.50598,1.588185,3.762114,90.71501,68.1141,39.098,3.92119,,0.19,15.13561001
8/23/1996 0:00,,1996,8,4.719999936,42.5,37.3242,8.072807,3.190725,5.69137,131.4296,115.8148,68.18919,7.36281,,0.23,19.05460999
8/24/1996 1:00,,1996,8,5.250000019,21.2,9.309843,2.403983,1.01529,2.291839,92.14359,55.6161,30.80665,3.15952,,0.53,5.623413006
8/24/1996 2:00,,1996,8,4.609999985,34.7,14.57829,3.282947,1.372425,2.786363,93.57217,88.9441,52.32127,3.69551,,0.41,24.54709
8/26/1996 12:00,,1996,8,5.129999966,30.6,27.49141,6.941182,0.93699,1.767143,110.0009,111.4405,47.31787,2.93384,,0.47,7.413102993
8/26/1996 12:18,,1996,8,5.499999953,16.8,10.6806,2.70767,0.806925,8.205668,55.50044,56.8659,21.08576,1.35408,,0.21,3.162278002
8/26/1996 17:00,,1996,8,4.240000028,59.3,19.19853,5.358553,0.99354,1.639293,96.42934,127.2713,77.91009,5.16243,,0.52,57.54399002
8/26/1996 21:00,,1996,8,3.650000027,186.1,78.92184,15.71683,2.689605,3.654209,262.145,360.359,290.912,13.11765,,0.24,223.8720999
8/26/1996 22:00,,1996,8,3.600000075,205,62.76921,12.73263,2.459925,3.206989,308.5739,383.272,296.6302,12.75092,,0.31,251.1885998
8/27/1996 7:49,,1996,8,3.619999985,194,21.06329,4.343794,1.94097,2.112849,295.7166,360.359,260.8916,9.25288,,0.33,239.8833002
9/4/1996 21:00,,1996,9,3.370000019,320,68.67238,10.49819,3.139395,3.853143,559.2902,856.113,166.5417,21.21392,,0.42,426.5795001
9/4/1996 21:24,,1996,9,3.230000041,428,83.22821,12.55157,4.353045,5.43925,757.1489,1131.069,245.1666,32.4415,,0.17,588.8435998
9/4/1996 0:00,,1996,9,3.489999942,271,156.0972,24.68012,6.414075,3.253016,566.4331,670.726,332.3687,26.20709,,0.4,323.5937001
9/5/1996 1:00,,1996,9,3.449999987,270,91.82099,18.5463,4.02201,2.22101,500.7183,585.323,325.9358,21.18571,,0.52,354.8133999
9/5/1996 2:00,,1996,9,3.180000032,487,122.0255,26.88988,7.5168,4.953676,735.7202,993.591,555.3774,39.494,,0.25,660.6933993
9/7/1996 21:00,,1996,9,3.900000142,104,37.8731,9.779709,9.82752,3.837546,212.1446,247.877,102.2123,16.39001,,0.4,125.8925
9/7/1996 22:00,,1996,9,3.800000053,112.2,20.46848,6.34533,10.15203,1.621905,188.5729,266.624,77.19531,14.83846,,0.55,158.4892999
9/7/1996 23:00,,1996,9,4.090000009,56.7,6.289895,2.977614,6.860385,0.7668443,56.21474,128.3128,29.80597,8.49121,,0.5,81.28304993
9/7/1996 0:00,,1996,9,3.960000078,74.2,5.821833,3.199824,8.634315,1.01743,91.42931,160.391,40.67049,11.17116,,0.62,109.6477999
9/8/1996 1:00,,1996,9,3.84999986,96.5,6.869733,4.178371,11.93336,1.302024,100.7151,198.0933,59.96932,15.45908,,0.63,141.2538
9/8/1996 2:00,,1996,9,4.129999966,50,2.098794,1.503621,4.274745,0.5576817,37.42887,97.901,27.30427,7.87059,,0.75,74.13102993
9/8/1996 3:00,,1996,9,4.21999999,41.8,1.155185,0.953034,2.612175,0.3850842,30.85739,77.2793,24.94552,5.95231,,0.69,60.25595999
9/8/1996 4:00,,1996,9,4.100000019,52.9,1.13273,1.16866,3.820605,0.4188366,35.92886,93.9433,37.88288,8.71689,,0.33,79.43282
9/8/1996 5:00,,1996,9,4.14999999,46.3,0.915665,0.945627,3.05283,0.3804816,31.42882,79.5706,33.16539,6.31904,,0.35,70.79458007
9/8/1996 6:00,,1996,9,4.180000032,44.5,0.998998,0.720948,1.34763,0.5791605,24.28591,78.3208,31.73585,2.05933,,0.35,66.06933993
9/8/1996 7:00,,1996,9,3.900000142,86.5,2.194602,0.950565,1.39809,0.6019178,49.21468,156.4333,64.68681,3.21594,,0.42,125.8925
9/8/1996 8:00,,1996,9,3.979999813,72.7,2.220051,0.991715,1.5747,0.6934584,57.14331,139.3527,55.10888,3.32878,,0.39,104.7128999
9/8/1996 9:00,,1996,9,3.939999857,78.1,4.213057,1.683858,2.045805,0.6939698,61.64335,152.2673,61.75625,4.5136,,0.45,114.8154
9/8/1996 10:00,,1996,9,3.700000069,142.8,9.954551,4.432678,4.13163,1.201023,172.1442,281.205,120.0816,10.09918,,0.43,199.5261998
9/8/1996 11:00,,1996,9,3.589999963,177.2,14.51641,6.877811,5.17302,1.296399,167.1442,318.699,162.2531,13.03302,,0.46,257.0396002
9/8/1996 12:00,,1996,9,3.569999968,177,12.56432,6.249039,5.05731,1.429107,162.1441,331.197,151.5315,12.24314,,0.55,269.1535002
9/8/1996 13:00,,1996,9,3.489999942,215,15.29136,7.728793,6.777735,1.426039,210.716,410.351,184.411,14.86667,,0.68,323.5937001
9/8/1996 14:00,,1996,9,3.530000033,192.6,11.00445,5.426039,5.685885,1.113062,166.4299,360.359,153.6759,13.14586,,0.54,295.1209002
9/8/1996 15:00,,1996,9,3.51999996,190.3,7.965038,3.772632,4.54053,0.9535053,130.7153,354.11,135.8066,11.73536,,0.4,301.9951999
9/8/1996 16:00,,1996,9,3.689999988,126.3,3.652181,1.720893,2.284185,0.646921,56.92903,235.379,85.77257,6.99608,,0.36,204.1738001
9/8/1996 17:00,,1996,9,3.84999986,88.2,1.595802,0.813947,1.14231,0.4073301,30.28596,159.9744,51.89241,4.09045,,0.32,141.2538
9/8/1996 18:00,,1996,9,3.800000053,100.1,2.233025,0.980193,1.57992,0.6384829,44.28607,193.0941,57.96796,4.73928,,0.36,158.4892999
9/8/1996 19:00,,1996,9,4.090000009,54.2,3.646193,0.764567,0.97788,0.352866,39.50032,113.3152,29.73449,2.22859,,0.33,81.28304993
9/8/1996 20:00,,1996,9,4.650000027,15.2,0.1497,0.2469,0.2175,0.1309184,9.785792,31.8699,4.50306,0.5642,,0.25,22.38720999
9/9/1996 10:52,,1996,9,4.680000027,11.4,0.152694,0.2469,0.2175,0.12785,2.785737,17.22641,6.218512,0.5642,,0.56,20.89296001
9/9/1996 11:48,,1996,9,4.470000072,20.4,0.26447,0.2469,0.2175,0.12785,0.9285789,29.5786,11.00748,0.5642,,0.49,33.88441
9/9/1996 12:48,,1996,9,4.480000028,19.6,1.102291,0.318501,0.2175,0.12785,2.714308,28.1205,11.50782,0.5642,,0.46,33.11311001
9/9/1996 14:00,,1996,9,4.379999983,24.3,0.1497,0.2469,0.2175,0.12785,0.7142915,31.0367,15.15315,0.5642,,0.46,41.68693998
9/9/1996 15:00,,1996,9,4.330000038,26.3,0.1497,0.2469,0.2175,0.12785,1.142866,33.7446,16.29679,0.5642,,0.42,46.77351004
9/9/1996 16:00,,1996,9,4.310000017,27.3,0.212075,0.2469,0.2175,0.12785,3.785745,37.0774,15.29611,0.64883,,0.46,48.97788002
9/9/1996 16:56,,1996,9,4.51999996,18.1,0.170159,0.2469,0.2175,0.12785,3.35717,24.5794,9.863846,0.70525,,0.46,30.19951999
9/9/1996 17:42,,1996,9,4.689999988,12.4,0.228542,0.2469,0.2175,0.12785,4.000032,14.41436,9.00612,0.5642,,0.43,20.41738001
9/9/1996 19:00,,1996,9,4.559999953,16.6,0.845306,0.2469,0.2175,0.150863,6.357194,21.2466,13.65213,0.78988,,0.41,27.54229001
9/9/1996 19:46,,1996,9,4.540000076,16.8,1.087321,0.308625,6.33012,1.174942,7.357202,23.1213,12.07964,0.5642,,0.49,28.84030998
9/9/1996 21:00,,1996,9,4.129999966,42.9,2.353783,0.490508,0.66294,0.3096527,18.50015,63.3232,34.30903,1.52334,,0.4,74.13102993
9/9/1996 22:00,,1996,9,4.379999983,26.7,1.497,0.327554,0.2175,0.1628809,17.71443,37.2857,25.017,1.07198,,0.44,41.68693998
9/9/1996 23:00,,1996,9,4.090000009,47.2,2.320849,0.443597,0.23142,0.3180908,25.21449,70.4054,41.8856,1.80544,,0.24,81.28304993
9/9/1996 23:46,,1996,9,4.279999967,32.1,1.925641,0.265829,0.2175,0.1526529,17.71443,49.7837,26.01768,1.55155,,0.39,52.48075001
9/10/1996 1:00,,1996,9,4.569999968,16.4,1.617758,0.2469,0.2175,0.1902408,10.42865,25.2043,13.36623,0.87451,,0.69,26.91535002
9/10/1996 1:36,,1996,9,4.670000018,13,0.847801,0.2469,0.2175,0.1549542,7.357202,19.1636,10.36419,0.67704,,0.56,21.37962001
9/10/1996 3:00,,1996,9,4.700000069,13.5,0.702592,0.2469,0.29058,0.2055828,9.000072,18.22625,11.50782,0.95914,,0.47,19.95261998
9/10/1996 3:54,,1996,9,4.769999911,10.5,0.281935,0.2469,0.289275,0.1557213,7.214344,14.45602,9.434983,0.5642,,0.47,16.98244
9/10/1996 4:56,,1996,9,4.879999914,7.8,0.1497,0.2469,0.2175,0.1529086,4.642894,11.01907,6.432943,0.5642,,0.54,13.18257
9/10/1996 5:42,,1996,9,4.730000032,10.9,0.18463,0.2469,0.2175,0.12785,4.285748,13.14373,10.72157,0.5642,,0.44,18.62086999
9/10/1996 7:00,,1996,9,4.470000072,19.6,0.438122,0.2469,0.31755,0.1761773,9.642934,26.6624,18.86997,0.67704,,0.42,33.88441
9/10/1996 7:50,,1996,9,4.790000026,10.2,0.25948,0.2469,0.231855,0.12785,4.571465,13.49784,8.863166,0.64883,,0.52,16.2181
9/10/1996 9:00,,1996,9,4.659999925,13,0.44411,0.2469,0.27579,0.1741317,9.928651,12.41468,17.5119,0.95914,,0.38,21.87762002
9/10/1996 10:00,,1996,9,4.489999942,21.1,3.232522,0.552233,0.639885,0.4515662,16.78585,14.31021,36.02448,1.52334,,0.44,32.35937001
9/10/1996 11:00,,1996,9,4.670000018,12.9,0.804388,0.2469,0.328425,0.12785,5.642902,8.97773,15.29611,0.73346,,0.11,21.37962001
9/10/1996 12:00,,1996,9,4.860000083,8.6,0.366266,0.2469,0.31146,0.12785,3.142882,6.64477,7.5051,0.5642,,0.21,13.80384001
9/10/1996 13:00,,1996,9,5,6.9,0.31936,0.2469,0.26883,0.12785,3.857174,5.43663,6.289989,0.5642,,0.42,10
9/10/1996 13:57,,1996,9,4.939999857,9.9,0.66866,0.365412,0.285795,0.2106968,16.4287,10.10255,13.58066,0.64883,,0.49,11.48154
9/10/1996 14:46,,1996,9,4.820000071,14.2,2.661666,0.957149,0.371055,0.5167697,32.64312,17.72633,25.15995,1.1284,,0.54,15.13561001
9/10/1996 16:00,,1996,9,4.790000026,15.8,7.984998,1.627894,0.358005,0.5681654,33.50027,15.8308,34.02312,0.90272,,0.53,16.2181
9/10/1996 17:00,,1996,9,5.080000037,10.5,7.757454,1.669044,0.311895,0.5425954,29.42881,11.68563,23.87337,0.81809,,0.54,8.317637002
9/10/1996 18:00,,1996,9,5.159999982,10.3,9.258446,2.292055,0.37062,0.5604944,35.71457,13.22705,26.16063,0.98735,,0.55,6.918309996
9/10/1996 18:54,,1996,9,5.869999962,9.4,7.012946,1.608965,0.429345,0.5313446,52.64328,12.47717,21.72905,1.07198,,0.67,1.348963001
9/10/1996 20:00,,1996,9,5.890000186,11.2,12.45155,2.274772,0.458925,0.6070318,61.64335,14.22689,31.87881,1.35408,,0.62,1.288249
9/10/1996 21:00,,1996,9,5.929999835,11.3,16.19754,2.398222,1.41549,0.6653314,89.28643,18.24708,26.16063,1.38229,,0.59,1.174898001
9/10/1996 22:00,,1996,9,5.869999962,13.2,17.42957,2.228684,3.28425,0.9361177,69.00055,28.9537,22.15792,2.22859,,0.7,1.348963001
9/10/1996 23:00,,1996,9,5.84999986,12.4,15.6197,2.199879,1.696065,0.8829321,67.42911,20.83,19.65621,2.08754,,0.69,1.412538
9/10/1996 0:00,,1996,9,5.559999953,11.8,12.68458,1.916767,1.18494,0.8149159,65.9291,19.28858,15.36759,2.20038,,0.55,2.754229001
9/11/1996 1:00,,1996,9,4.830000114,15.4,14.59874,2.466531,1.169715,0.8752611,35.14314,24.1628,14.79577,3.04668,,0.43,14.79108
9/11/1996 2:00,,1996,9,4.470000072,22.7,11.19806,2.742236,0.83346,0.7200512,20.92874,28.3288,18.4411,3.1031,,0.49,33.88441
9/11/1996 3:00,,1996,9,4.419999996,25.1,9.018427,2.464062,0.717315,0.6515236,25.07163,26.4541,26.94688,2.73637,,0.48,38.01893998
9/11/1996 4:00,,1996,9,4.430000034,23.6,9.327807,2.383408,0.699045,0.6983167,25.35735,25.6209,23.08712,2.99026,,0.45,37.15352
9/11/1996 5:00,,1996,9,4.689999988,15.8,7.477515,1.730769,0.549405,0.5492436,28.9288,18.05961,14.43838,2.2568,,0.49,20.41738001
9/11/1996 6:00,,1996,9,4.889999849,13.6,9.607247,2.073137,0.518955,0.6484552,42.35748,17.97629,16.22531,2.20038,,0.43,12.8825
9/11/1996 7:00,,1996,9,5.539999925,15.5,13.00544,3.961922,0.768645,1.306883,89.28643,23.9545,30.37779,3.72372,,0.61,2.884032001
9/11/1996 9:00,,1996,9,4.470000072,19.3,1.630732,0.334961,0.32277,0.2725762,16.35727,14.7893,31.23551,1.32587,,0.3,33.88441
9/11/1996 22:00,,1996,9,4.330000038,41.7,26.10868,6.546142,1.46334,2.024377,66.64339,80.6121,54.1082,4.20329,,0.4,46.77351004
9/11/1996 23:00,,1996,9,4.03,77.6,28.37364,5.211236,2.314635,3.307224,137.144,177.2633,72.90668,5.69842,,0.37,93.32543008
9/11/1996 0:00,,1996,9,4.119999986,62.8,17.70352,3.304345,1.41114,1.66205,104.2865,140.1859,56.18103,3.92119,,0.25,75.85775995
9/12/1996 2:00,,1996,9,3.979999813,102.6,48.41897,7.627564,2.574765,2.575922,293.5738,245.794,142.2395,9.05541,,0.59,104.7128999
9/12/1996 3:00,,1996,9,4.259999979,54.5,18.73595,3.121639,1.468125,1.372853,163.5727,123.3136,70.47646,4.42897,,0.63,54.95409004
9/12/1996 4:00,,1996,9,4.240000028,53.3,15.67858,2.72413,1.43376,1.310718,136.4297,110.6073,67.83181,4.2315,,0.52,57.54399002
9/12/1996 5:00,,1996,9,4.21999999,57.3,15.66161,2.940579,1.655175,1.420669,144.2869,124.98,70.83385,4.7957,,0.49,60.25595999
9/12/1996 6:00,,1996,9,4.070000019,78.1,25.01237,5.477065,2.422515,2.20439,178.5729,173.7222,100.068,7.02429,,0.31,85.1138001
9/12/1996 7:00,,1996,9,3.719999936,173.8,65.77319,15.67486,6.15264,6.354401,406.4318,416.6,220.1496,16.50285,,0.21,190.5460999
9/12/1996 8:00,,1996,9,3.879999914,105.9,27.60019,7.375726,2.97975,1.795525,215.716,233.296,117.9373,9.0272,,0.24,131.8257
9/12/1996 20:00,,1996,9,3.830000114,102.2,27.26087,5.891857,3.25293,1.600682,122.1438,170.1811,120.7964,7.56028,,0.31,147.9108
9/12/1996 21:00,,1996,9,3.860000083,93.5,19.29533,4.772577,3.48609,1.6127,82.14352,138.3112,116.5077,6.85503,,0.36,138.0384001
9/13/1996 10:00,,1996,9,5.019999994,6.4,1.990511,1.09459,0.3828,0.4725336,5.500044,7.93623,8.076917,0.59241,,0.96,9.549925992
9/13/1996 11:00,,1996,9,5.480000028,3,0.881234,0.306979,0.2175,0.1393565,7.571489,4.31181,3.931243,0.5642,,0.92,3.311311001
9/13/1996 12:00,,1996,9,5.609999985,3.2,1.583327,0.320147,0.2175,0.1864053,10.50008,4.70758,4.788969,0.5642,,0.97,2.454709
9/13/1996 12:51,,1996,9,5.300000029,4.2,2.638712,0.446889,0.22794,0.2334541,7.000056,4.93671,7.147714,0.5642,,0.98,5.011872002
9/13/1996 13:45,,1996,9,5.349999992,4.4,2.258973,0.409031,0.2175,0.3464735,7.642918,6.0407,7.147714,0.5642,,1.02,4.466836004
9/13/1996 15:00,,1996,9,5.300000029,4.7,2.421148,0.373642,0.302325,0.3134882,7.857206,7.51963,6.361466,0.5642,,1,5.011872002
9/13/1996 15:25,,1996,9,5.319999993,4.5,1.98103,0.306979,0.27057,0.171319,7.357202,7.18635,5.575217,0.5642,,1.01,4.786301
9/13/1996 16:58,,1996,9,5.600000075,2.1,0.515966,0.2469,0.2175,0.12785,3.000024,2.24964,1.286589,0.5642,,0.95,2.511885998
9/13/1996 18:00,,1996,9,5.650000027,1.8,0.631734,0.2469,0.2175,0.1337311,1.357154,1.35395,1.286589,0.5642,,0.52,2.238720999
9/13/1996 19:00,,1996,9,5.349999992,3.7,1.099796,0.2469,0.2175,0.1562327,2.071445,2.62458,5.360785,0.5642,,0.3,4.466836004
9/13/1996 20:00,,1996,9,5.159999982,4.9,0.911174,0.2469,0.2175,0.1393565,1.714299,2.60375,8.720211,0.5642,,0.39,6.918309996
9/13/1996 21:00,,1996,9,4.419999996,25.2,3.252981,0.4938,0.2175,0.2879182,2.50002,13.99776,43.10072,0.62062,,0.28,38.01893998
9/13/1996 21:49,,1996,9,4.370000019,25.6,1.751989,0.311917,0.2175,0.1956105,2.428591,13.70614,42.88628,0.5642,,0.17,42.65795001
9/13/1996 0:00,,1996,9,4.360000032,27.6,1.226542,0.30451,0.2175,0.2242489,4.071461,19.3719,42.31447,0.5642,,0.49,43.65158001
9/14/1996 1:00,,1996,9,4.569999968,17,0.920156,0.2469,0.2175,0.1835926,4.071461,12.51883,24.94552,0.5642,,0.43,26.91535002
9/14/1996 4:00,,1996,9,4.349999992,28.6,1.895701,0.47734,0.24012,0.4692095,10.14294,40.4102,27.66165,0.76167,,0.56,44.66836004
9/14/1996 5:00,,1996,9,4.119999986,49.8,2.174642,0.544003,0.254475,0.5622843,15.9287,72.6967,45.38799,1.10019,,0.5,75.85775995
9/14/1996 6:00,,1996,9,4.010000009,61.7,2.271947,0.544826,0.2784,0.3186022,17.28585,89.1524,55.60922,1.10019,,0.44,97.72372007
9/15/1996 15:00,,1996,9,3.950000176,78,6.644185,2.597388,1.73217,0.9632219,70.42914,136.8531,75.76577,4.25971,,0.58,112.2018
9/15/1996 16:00,,1996,9,3.869999962,90.6,5.755466,2.316745,1.73043,0.9591307,85.71497,171.4309,75.051,3.58267,,0.51,134.8963001
9/15/1996 17:00,,1996,9,3.879999914,88.6,5.440098,2.053385,1.90008,1.074451,79.28635,172.889,67.11703,3.30057,,0.63,131.8257
9/15/1996 18:00,,1996,9,3.759999957,118.3,7.033904,2.453363,1.880505,1.422203,113.5723,233.296,85.77257,4.25971,,0.48,173.7801001
9/15/1996 19:00,,1996,9,3.700000069,133.6,7.785897,2.734006,2.07147,1.728276,135.0011,270.79,92.92029,4.34434,,0.4,199.5261998
9/15/1996 20:00,,1996,9,3.820000071,105.2,6.325823,2.153791,1.74609,1.427573,102.858,214.549,75.051,3.46983,,0.45,151.3561001
9/15/1996 21:00,,1996,9,3.820000071,99.6,4.542896,1.52255,1.43898,1.01922,88.57214,197.0518,69.4043,3.49804,,0.29,151.3561001
9/15/1996 22:00,,1996,9,3.779999976,111.2,4.41615,1.498683,1.394175,1.257277,90.71501,210.383,88.63166,2.42606,,0.36,165.9586999
9/15/1996 23:00,,1996,9,3.869999962,85.3,2.87923,1.002414,1.06314,0.7024079,71.21486,159.1412,68.47511,1.72081,,0.37,134.8963001
9/15/1996 0:00,,1996,9,3.820000071,98.7,3.456074,1.191704,1.105335,0.6676327,50.57183,172.0558,77.91009,2.56711,,0.54,151.3561001
9/16/1996 1:00,,1996,9,3.84999986,92.9,3.320845,1.153846,1.03008,0.7251652,72.85773,163.3072,73.62146,2.76458,,0.64,141.2538
9/16/1996 2:00,,1996,9,3.730000032,120.6,3.291903,1.111873,1.05705,0.7934371,73.57201,197.6767,102.2123,3.61088,,0.51,186.2086999
9/16/1996 3:00,,1996,9,3.809999893,103.7,2.991505,1.004883,0.978315,0.6645643,75.71489,171.2226,91.49075,2.79279,,0.54,154.8817001
9/16/1996 4:00,,1996,9,3.860000083,91.3,2.670648,0.928344,0.908715,0.6333689,77.14347,152.4756,83.62826,2.45427,,0.6,138.0384001
9/16/1996 5:00,,1996,9,4.03,62.1,1.617758,0.578569,0.686865,0.5137013,53.35757,106.233,55.32331,1.63618,,0.66,93.32543008
9/16/1996 6:00,,1996,9,4.310000017,32.6,0.613271,0.253484,0.376275,0.3418709,29.57166,58.1157,25.87473,0.62062,,0.85,48.97788002
9/16/1996 7:00,,1996,9,4.600000075,17.3,0.30439,0.2469,0.230985,0.263371,14.78583,30.2035,12.79441,0.5642,,0.68,25.11885998
9/16/1996 8:00,,1996,9,4.499999953,20.8,0.291416,0.2469,0.2175,0.2017473,14.28583,34.9944,15.65349,0.59241,,0.68,31.62278002
9/16/1996 8:49,,1996,9,4.559999953,19.1,0.192614,0.2469,0.2175,0.1644151,15.35727,35.411,12.00816,0.5642,,0.79,27.54229001
9/16/1996 12:00,,1996,9,4.269999997,38,0.928639,0.275705,0.33843,0.250586,30.35739,67.6975,31.5929,1.4105,,0.71,53.70318001
9/16/1996 12:53,,1996,9,4.059999995,58,1.477539,0.433721,0.40107,0.4546346,44.42893,100.1923,49.31923,2.31322,,0.41,87.09636
9/16/1996 15:00,,1996,9,4.050000019,61.9,1.295404,0.356359,0.36801,0.2807586,33.5717,92.6935,54.82297,1.60797,,0.52,89.12508991
9/16/1996 16:00,,1996,9,4.040000019,59.2,1.645203,0.390925,0.403245,0.2191349,30.71453,89.7773,53.4649,1.49513,,0.48,91.20107995
9/16/1996 16:46,,1996,9,3.929999835,75.1,2.496497,0.556348,0.665985,0.5206052,41.78605,110.8156,76.48055,1.91828,,0.37,117.4898001
9/16/1996 18:00,,1996,9,4.180000032,41.5,2.151688,0.480632,0.48111,0.3722992,24.42877,61.8651,39.88425,1.80544,,0.33,66.06933993
9/16/1996 23:00,,1996,9,4.050000019,58.8,1.758975,0.467464,0.58899,0.5512892,40.00032,98.5259,48.74741,1.29766,,0.47,89.12508991
9/16/1996 0:00,,1996,9,4.159999982,47.2,1.718057,0.432075,0.426735,0.4750906,44.92893,78.5291,47.88969,1.07198,,0.43,69.18309996
9/17/1996 1:00,,1996,9,4.100000019,52.3,2.663662,0.579392,0.488505,0.3610484,53.00042,85.1947,57.18171,1.43871,,0.64,79.43282
9/17/1996 2:00,,1996,9,4.180000032,46.6,2.502984,0.547295,0.485895,0.421905,53.78614,73.1133,56.18103,1.24124,,0.84,66.06933993
9/17/1996 3:00,,1996,9,4.169999984,48.7,2.83931,0.641117,0.50025,0.529299,51.07184,73.3216,60.54114,1.29766,,0.89,67.60830003
9/17/1996 4:00,,1996,9,4.100000019,56.2,3.374238,0.733293,0.519825,0.4901769,53.64329,77.4876,72.90668,1.86186,,0.9,79.43282
9/17/1996 5:00,,1996,9,4.19000002,43.5,2.940108,0.686382,0.49329,0.3930109,44.50035,61.8651,57.46762,1.15661,,0.98,64.56541993
9/17/1996 5:47,,1996,9,4.229999967,41.1,2.858771,0.610666,0.44109,0.4377584,46.00037,64.1564,50.39138,1.24124,,0.98,58.88437001
9/17/1996 6:40,,1996,9,4.33999999,32.9,2.304382,0.521782,0.389325,0.4387812,43.71463,58.1157,37.5255,1.04377,,1.01,45.70882001
9/17/1996 7:48,,1996,9,4.269999997,37.2,2.009972,0.492154,0.42456,0.4776476,38.85745,67.9058,32.5221,0.93093,,1.02,53.70318001
9/17/1996 9:00,,1996,9,4.070000019,55.9,2.06087,0.60079,0.56028,0.4727893,43.50035,96.8595,50.82025,1.46692,,0.86,85.1138001
9/17/1996 10:00,,1996,9,3.989999997,64.5,1.579335,0.572808,0.611175,0.4699766,44.71464,107.6911,52.75013,1.55155,,0.79,102.3292999
9/17/1996 11:00,,1996,9,4.090000009,55,1.534425,0.479809,0.523305,0.4702323,38.14316,93.5267,41.09936,1.26945,,0.83,81.28304993
9/17/1996 12:00,,1996,9,4.229999967,41.5,2.87424,0.515198,0.44892,0.5249521,43.71463,74.7797,39.16948,1.10019,,0.84,58.88437001
